Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power_kw,thermal_stress,Type_encoded
298.4,309.5,1520,38.1,106,0,0,0,0,0,0,11.100000000000023,6.064530458489736,67.31628808923621,0
298.3,309.4,1618,31.5,108,0,0,0,0,0,0,11.099999999999966,5.337251759183699,59.24349452693888,0
298.4,309.5,1397,50.3,110,0,0,0,0,0,0,11.100000000000023,7.358562944478883,81.68004868371577,0
298.4,309.5,1450,47.9,112,0,0,0,0,0,0,11.100000000000023,7.273310591835969,80.73374756937942,0
298.5,309.5,1501,40.2,114,0,0,0,0,0,0,11.0,6.318810967871294,69.50692064658423,1
298.4,309.4,1392,50.1,117,0,0,0,0,0,0,11.0,7.303071946240976,80.33379140865074,0
298.4,309.4,1385,43.2,119,0,0,0,0,0,0,11.0,6.265592388319484,68.92151627151432,0
298.4,309.4,1461,46.3,121,0,0,0,0,0,0,11.0,7.083694531240802,77.92063984364881,0
298.5,309.6,1364,58.7,123,0,0,0,0,0,0,11.100000000000023,8.384575689214774,93.06879015028419,1
298.5,309.5,1579,38.6,126,0,0,0,0,0,0,11.0,6.3826062426901915,70.2086686695921,0
298.4,309.5,1514,38.8,128,0,0,0,0,0,0,11.100000000000023,6.151573518945197,68.28246606029182,1
298.3,309.5,1560,36.9,131,0,0,0,0,0,0,11.199999999999989,6.028087983708096,67.5145854175306,1
298.3,309.5,1542,36.7,134,0,0,0,0,0,0,11.199999999999989,5.9262375498787145,66.37386055864154,0
298.3,309.4,1668,27.1,136,0,0,0,0,0,0,11.099999999999966,4.733626146722957,52.54325022862466,0
298.3,309.4,1816,22.6,138,0,0,0,0,0,0,11.099999999999966,4.297866301719029,47.70631594908108,1
298.3,309.4,1509,34.2,141,0,0,0,0,0,0,11.099999999999966,5.404356178264378,59.98835357873441,1
298.4,309.6,1479,37.8,144,0,0,0,0,0,0,11.200000000000045,5.854483573670723,65.57021602511236,0
298.4,309.6,1655,30.2,146,0,0,0,0,0,0,11.200000000000045,5.233998080635716,58.62077850312025,0
298.3,309.5,1711,30.3,148,0,0,0,0,0,0,11.199999999999989,5.429017680595058,60.804998022664584,0
298.4,309.7,1581,34.6,150,0,0,0,0,0,0,11.300000000000011,5.728442876408701,64.73140450341839,0
298.6,309.8,1279,55.9,152,0,0,0,0,0,0,11.199999999999989,7.4870540840107065,83.85500574091982,2
298.5,309.8,1468,40.9,157,0,0,0,0,0,0,11.300000000000011,6.2874997610905154,71.0487473003229,0
298.4,309.7,1419,41.3,159,0,0,0,0,0,0,11.300000000000011,6.137069832861124,69.34888911133078,0
298.4,309.7,1530,38.6,161,0,0,0,0,0,0,11.300000000000011,6.184539297856867,69.88529406578267,0
298.4,309.6,1710,27.3,163,1,0,0,0,0,0,11.200000000000045,4.888632328251076,54.75268207641228,0
298.4,309.7,1518,39.8,165,0,0,0,0,0,0,11.300000000000011,6.326790613211412,71.49273392928903,0
298.4,309.7,1679,33.3,167,0,0,0,0,0,0,11.300000000000011,5.854954812568761,66.16098938202707,1
298.4,309.7,1870,22.5,170,0,0,0,0,0,0,11.300000000000011,4.406083696659684,49.78874577225449,1
298.3,309.7,1484,44.3,173,0,0,0,0,0,0,11.399999999999977,6.884402365272576,78.48218696410721,0
298.4,309.7,1457,44.2,175,0,0,0,0,0,0,11.300000000000011,6.7438893978530166,76.20595019573916,0
298.3,309.6,1546,36.2,177,0,0,0,0,0,0,11.300000000000011,5.860662039222783,66.22548104321751,2
298.2,309.5,1478,36.5,182,0,0,0,0,0,0,11.300000000000011,5.649316629440286,63.8372779126753,1
298.2,309.4,1447,47.1,185,0,0,0,0,0,0,11.199999999999989,7.137038774498755,79.93483427438598,0
298.2,309.4,1443,45.4,187,0,0,0,0,0,0,11.199999999999989,6.860421541350175,76.83672126312189,0
298.3,309.6,1527,30.9,189,0,0,0,0,0,0,11.300000000000011,4.941128341492562,55.83475025886601,0
298.3,309.6,1469,54.8,191,0,0,0,0,0,0,11.300000000000011,8.430065950838754,95.25974524447803,1
298.3,309.6,1681,27.1,194,0,0,0,0,0,0,11.300000000000011,4.770518916451614,53.906863755903295,1
298.3,309.6,1420,44.1,197,0,0,0,0,0,0,11.300000000000011,6.557760505103334,74.10269370766775,0
298.3,309.5,1543,49.9,199,0,0,0,0,0,0,11.199999999999989,8.062970849266787,90.30527351178792,1
298.4,309.5,1376,50.4,202,0,0,0,0,0,0,11.100000000000023,7.262356905450452,80.61216165050018,0
298.3,309.4,1631,29.8,0,0,0,0,0,0,0,11.099999999999966,5.089778033884921,56.49653617612245,2
298.3,309.3,1529,41.7,5,0,0,0,0,0,0,11.0,6.676858282600923,73.44544110861015,2
298.3,309.4,1468,46.2,10,0,0,0,0,0,0,11.099999999999966,7.102261343823518,78.83510091644081,0
298.3,309.4,1378,52.3,12,0,0,0,0,0,0,11.099999999999966,7.547089919620808,83.7726981077907,0
298.3,309.3,1401,51.9,14,0,0,0,0,0,0,11.0,7.614372362285189,83.75809598513707,0
298.4,309.3,1531,37.4,16,0,0,0,0,0,0,10.900000000000034,5.996190346298648,65.35847477465546,0
298.4,309.3,1512,35.8,18,0,0,0,0,0,0,10.900000000000034,5.668438456725135,61.78597917830417,0
298.5,309.4,1522,47.4,20,0,0,0,0,0,0,10.899999999999977,7.554776349646591,82.34706221114767,1
298.5,309.3,1615,31.8,23,0,0,0,0,0,0,10.800000000000011,5.378092463680367,58.08339860774802,1
298.6,309.3,1449,46.5,26,0,0,0,0,0,0,10.699999999999989,7.055860020329996,75.49770221753089,0
298.6,309.4,1315,55.5,28,0,0,0,0,0,0,10.799999999999955,7.6427095280205695,82.5412629026218,0
298.6,309.4,1465,41.1,30,0,0,0,0,0,0,10.799999999999955,6.305333535387394,68.09760218218356,1
298.6,309.5,1404,43.3,33,0,0,0,0,0,0,10.899999999999977,6.3662490169405,69.39211428465131,1
298.6,309.5,1547,44.8,36,0,0,0,0,0,0,10.899999999999977,7.257665460421092,79.10855351858973,0
298.6,309.5,1426,45.4,38,0,0,0,0,0,0,10.899999999999977,6.779598834348821,73.897627294402,1
298.6,309.5,1730,30.2,41,0,0,0,0,0,0,10.899999999999977,5.471188325981744,59.63595275320089,0
298.5,309.4,1548,37.7,43,0,0,0,0,0,0,10.899999999999977,6.111403020881297,66.614292927606,0
298.5,309.4,1517,40.2,45,0,0,0,0,0,0,10.899999999999977,6.3861667143642595,69.60921718657028,0
298.6,309.5,1687,29.3,47,0,0,0,0,0,0,10.899999999999977,5.176203247785175,56.42061540085829,0
298.5,309.5,1738,25.2,49,0,0,0,0,0,0,11.0,4.586473946828811,50.45121341511692,0
298.4,309.4,1512,35.3,51,0,0,0,0,0,0,11.0,5.589270321854672,61.48197354040139,2
298.5,309.4,1365,48.7,56,0,0,0,0,0,0,10.899999999999977,6.961298081456943,75.87814908788052,1
298.5,309.4,2011,21.0,59,0,0,0,0,0,0,10.899999999999977,4.422419978458351,48.20437776519593,2
298.4,309.3,1806,27.6,64,0,0,0,0,0,0,10.900000000000034,5.219819025792513,56.89602738113857,0
298.4,309.3,1716,28.4,66,0,0,0,0,0,0,10.900000000000034,5.103454433903546,55.62765332954883,0
298.4,309.4,1666,24.3,68,0,0,0,0,0,0,11.0,4.239453622313283,46.63398984544611,1
298.5,309.4,1578,36.3,71,0,0,0,0,0,0,10.899999999999977,5.998494180911279,65.38358657193281,0
298.3,309.3,1558,37.2,73,0,0,0,0,0,0,11.0,6.069305679323193,66.76236247255513,0
298.3,309.2,1456,45.5,75,0,0,0,0,0,0,10.899999999999977,6.93747433716722,75.61847027512255,0
298.2,309.1,1457,49.0,77,0,0,0,0,0,0,10.900000000000034,7.47625747725787,81.49120650211104,1
298.2,309.1,1467,44.5,80,0,0,0,0,0,0,10.900000000000034,6.836262693844069,74.51526336290058,0
298.1,309.0,1661,38.2,82,0,0,0,0,0,0,10.899999999999977,6.644489406293436,72.4249345285983,1
298.1,309.0,1592,33.9,85,0,0,0,0,0,0,10.899999999999977,5.651599520101894,61.602434769110516,0
298.2,309.0,1596,37.2,87,0,0,0,0,0,0,10.800000000000011,6.217337525160345,67.14724527173179,0
298.2,309.0,1489,40.6,89,0,0,0,0,0,0,10.800000000000011,6.33066524415084,68.37118463682914,0
298.3,309.0,1471,48.3,91,0,0,0,0,0,0,10.699999999999989,7.4402652974232435,79.61083868242862,0
298.3,309.0,1505,41.3,93,0,0,0,0,0,0,10.699999999999989,6.509013459095132,69.64644401231784,1
298.3,309.0,1519,40.0,96,0,0,0,0,0,0,10.699999999999989,6.362772321070528,68.08166383545458,0
298.3,309.0,1408,45.4,98,0,0,0,0,0,0,10.699999999999989,6.6940218504650355,71.6260337999758,0
298.2,308.9,1332,44.4,100,0,0,0,0,0,0,10.699999999999989,6.193210093580774,66.2673480013142,0
298.1,308.9,1351,52.4,102,0,0,0,0,0,0,10.799999999999955,7.413362792333002,80.06431815719608,0
298.0,308.9,1500,36.7,104,0,0,0,0,0,0,10.899999999999977,5.7648225193372715,62.83656546077613,0
298.0,308.7,1614,30.7,106,0,0,0,0,0,0,10.699999999999989,5.188842922228116,55.520619267840786,1
298.0,308.8,1489,36.5,109,0,0,0,0,0,0,10.800000000000011,5.691361611120828,61.46670540010501,0
297.9,308.7,1751,26.6,111,0,0,0,0,0,0,10.800000000000011,4.8774901463063465,52.6768935801086,1
298.0,308.7,1511,45.8,114,0,0,0,0,0,0,10.699999999999989,7.247004989349911,77.54295338604396,0
297.9,308.6,1691,29.6,116,0,0,0,0,0,0,10.700000000000045,5.241600734857403,56.08512786297445,0
297.9,308.6,1757,27.5,118,0,0,0,0,0,0,10.700000000000045,5.059796767994161,54.13982541753776,0
297.9,308.7,1545,35.9,120,0,0,0,0,0,0,10.800000000000011,5.808333577589489,62.73000263796655,2
297.9,308.6,2262,15.7,125,0,0,0,0,0,0,10.700000000000045,3.718954551466525,39.79281370069199,0
297.7,308.5,1559,35.2,127,0,0,0,0,0,0,10.800000000000011,5.746685057750546,62.06419862370596,1
297.6,308.4,1626,32.4,130,0,0,0,0,0,0,10.799999999999955,5.5168880271159635,59.58239069285216,0
297.6,308.3,1424,53.9,132,0,0,0,0,0,0,10.699999999999989,8.037618196552318,86.00251470310971,0
297.6,308.3,1648,29.1,134,0,0,0,0,0,0,10.699999999999989,5.022024352322501,53.7356605698507,1
297.6,308.3,1523,39.5,137,0,0,0,0,0,0,10.699999999999989,6.299783388366053,67.40768225551669,0
297.6,308.3,1502,43.2,139,0,0,0,0,0,0,10.699999999999989,6.794887918596292,72.70530072898025,0
297.5,308.2,1489,40.7,141,0,0,0,0,0,0,10.699999999999989,6.346258015688158,67.90496076786322,0
297.4,308.1,1620,31.2,143,0,0,0,0,0,0,10.700000000000045,5.292955302768084,56.63462173961874,1
297.5,308.1,1631,30.6,146,0,0,0,0,0,0,10.600000000000023,5.226416370365053,55.40001352586968,0
297.5,308.0,1429,45.8,148,0,0,0,0,0,0,10.5,6.853719477022516,71.96405450873641,1
297.5,308.1,1334,72.0,151,1,0,0,1,0,0,10.600000000000023,10.058123039733083,106.6161042211709,1
297.4,308.0,1423,38.0,154,0,0,0,0,0,0,10.600000000000023,5.662616038340482,60.02373000640924,0
297.4,307.9,1390,47.7,156,0,0,0,0,0,0,10.5,6.943233923698802,72.90395619883742,0
297.4,307.9,1338,48.5,158,0,0,0,0,0,0,10.5,6.795579068980081,71.35358022429085,1
297.3,307.9,1461,37.5,161,0,0,0,0,0,0,10.599999999999966,5.737333583618359,60.81573598635441,2
297.4,307.9,1627,34.3,166,0,0,0,0,0,0,10.5,5.844001126183245,61.36201182492407,1
297.3,307.8,1385,44.4,169,0,0,0,0,0,0,10.5,6.439636621328358,67.61618452394775,0
297.3,307.8,1538,48.0,171,0,0,0,0,0,0,10.5,7.730831201953763,81.17372762051451,1
297.4,307.9,1557,35.5,174,0,0,0,0,0,0,10.5,5.788227384606514,60.7763875383684,0
297.4,307.9,1606,33.4,176,0,0,0,0,0,0,10.5,5.617209552520597,58.98070030146627,0
297.5,308.0,1430,44.5,178,0,0,0,0,0,0,10.5,6.66384161703955,69.97033697891527,1
297.4,308.0,1601,34.6,181,0,0,0,0,0,0,10.600000000000023,5.800908946951505,61.48963483768609,1
297.4,308.0,1356,51.9,184,0,0,0,0,0,0,10.600000000000023,7.3697993742032235,78.11987336655433,0
297.5,308.2,1624,30.9,186,0,0,0,0,0,0,10.699999999999989,5.255004863512719,56.22855203958603,1
297.5,308.2,1327,56.5,189,0,0,0,0,0,0,10.699999999999989,7.851415999974051,84.01015119972226,0
297.6,308.3,1410,47.0,191,0,0,0,0,0,0,10.699999999999989,6.939778171779852,74.25562643804435,0
297.6,308.3,1478,42.3,193,0,0,0,0,0,0,10.699999999999989,6.547016258228056,70.05307396304012,0
297.6,308.4,1460,40.3,195,0,0,0,0,0,0,10.799999999999955,6.161500951730541,66.54421027868956,0
297.5,308.3,1435,40.3,197,0,0,0,0,0,0,10.800000000000011,6.055995798447484,65.4047546232329,0
297.4,308.2,1359,46.9,199,0,0,0,0,0,0,10.800000000000011,6.674533504037267,72.08496184360256,2
297.4,308.1,1729,31.7,204,0,0,0,0,0,0,10.700000000000045,5.739616474279968,61.41389627479592,0
297.3,308.0,1384,49.1,206,0,0,0,0,0,0,10.699999999999989,7.116168127303408,76.14299896214638,2
297.4,308.2,1297,52.1,211,0,0,0,0,0,0,10.800000000000011,7.076301316529353,76.42405421851709,0
297.5,308.4,1633,33.3,213,0,0,0,0,0,0,10.899999999999977,5.694545091676466,62.070541499273354,0
297.5,308.4,1505,37.2,215,0,0,0,0,0,0,10.899999999999977,5.862840210129273,63.90495829040895,1
297.5,308.4,1433,50.0,218,0,0,0,0,0,0,10.899999999999977,7.503170454323623,81.78455795212732,0
297.4,308.4,1369,50.6,220,1,0,0,0,1,0,11.0,7.254084044796,79.79492449275601,0
297.4,308.3,1475,40.5,222,1,1,0,0,0,0,10.900000000000034,6.255696371460676,68.18709044892158,0
297.4,308.3,1561,38.3,0,0,0,0,0,0,0,10.900000000000034,6.2608066955105155,68.24279298106484,0
297.4,308.3,1472,45.5,2,0,0,0,0,0,0,10.900000000000034,7.013710318894333,76.44944247594847,0
297.5,308.4,1441,44.5,4,0,0,0,0,0,0,10.899999999999977,6.715101937170623,73.19461111515963,0
297.5,308.5,1401,50.5,6,0,0,0,0,0,0,11.0,7.408975034593489,81.49872538052838,1
297.5,308.5,1691,33.1,9,0,0,0,0,0,0,11.0,5.86138460553311,64.47523066086421,0
297.6,308.6,1382,47.1,11,0,0,0,0,0,0,11.0,6.816439244199918,74.9808316861991,0
297.6,308.6,1355,46.4,13,0,0,0,0,0,0,11.0,6.5839404438832485,72.42334488271574,0
297.6,308.6,1529,45.3,15,0,0,0,0,0,0,11.0,7.2532777026815785,79.78605472949737,0
297.7,308.7,1829,24.9,17,0,0,0,0,0,0,11.0,4.769157559635057,52.46073315598563,0
297.6,308.6,1480,39.8,19,0,0,0,0,0,0,11.0,6.168412455568438,67.85253701125282,2
297.6,308.5,1475,42.4,24,0,0,0,0,0,0,10.899999999999977,6.5491734851835215,71.38599098850024,0
297.6,308.5,1431,52.6,26,0,0,0,0,0,0,10.899999999999977,7.882318799709863,85.91727491683733,1
297.5,308.3,1437,42.3,29,0,0,0,0,0,0,10.800000000000011,6.365400786924031,68.7463284987796,0
297.5,308.3,1476,45.6,31,0,0,0,0,0,0,10.800000000000011,7.048225950181774,76.12084026196324,1
297.5,308.4,1490,39.7,34,0,0,0,0,0,0,10.899999999999977,6.194487674593235,67.51991565306612,2
297.4,308.3,1632,33.5,39,0,0,0,0,0,0,10.900000000000034,5.7252384519020385,62.40509912573241,0
297.4,308.2,1402,49.7,41,0,0,0,0,0,0,10.800000000000011,7.296809704884822,78.80554481275617,0
297.4,308.3,1347,45.8,43,0,0,0,0,0,0,10.900000000000034,6.460433964695122,70.41873021517705,0
297.5,308.4,1747,31.0,45,0,0,0,0,0,0,10.899999999999977,5.671307778015414,61.81725478036789,0
297.5,308.5,1557,39.1,47,0,0,0,0,0,0,11.0,6.375202556003232,70.12722811603555,2
297.4,308.4,1371,57.4,52,0,0,0,0,0,0,11.0,8.240963017043674,90.65059318748041,0
297.3,308.3,1506,37.0,54,0,0,0,0,0,0,11.0,5.8351941947776815,64.1871361425545,2
297.3,308.3,1590,35.5,59,0,0,0,0,0,0,11.0,5.910906577729196,65.01997235502115,0
297.4,308.3,1336,53.7,61,0,0,0,0,0,0,10.900000000000034,7.512930335500775,81.8909406569587,0
297.3,308.3,1411,43.2,63,0,0,0,0,0,0,11.0,6.3832136172698855,70.21534978996874,0
297.4,308.3,1704,27.3,65,0,0,0,0,0,0,10.900000000000034,4.871479232362477,53.099123632751166,0
297.5,308.4,1723,27.3,67,0,0,0,0,0,0,10.899999999999977,4.925797369343044,53.69119132583907,0
297.5,308.5,1459,39.7,69,0,0,0,0,0,0,11.0,6.06560907196747,66.72169979164217,0
297.6,308.5,1572,35.9,71,0,0,0,0,0,0,10.899999999999977,5.909838436226974,64.41723895487388,0
297.5,308.4,1384,56.0,73,0,0,0,0,0,0,10.899999999999977,8.116199900794111,88.46657891865563,0
297.6,308.6,1383,47.5,75,0,0,0,0,0,0,11.0,6.879302513198249,75.67232764518074,0
297.6,308.5,1360,48.6,77,0,0,0,0,0,0,10.899999999999977,6.921556934389033,75.44497058484029,1
297.5,308.4,1596,36.6,80,0,0,0,0,0,0,10.899999999999977,6.117057887657759,66.67593097546943,1
297.5,308.5,1448,54.3,83,0,0,0,0,0,0,11.0,8.233737353940416,90.57111089334458,0
297.6,308.5,1443,38.2,85,0,0,0,0,0,0,10.899999999999977,5.7724251735589585,62.919434391792514,1
297.6,308.6,1492,35.5,88,0,0,0,0,0,0,11.0,5.5465865496679,61.0124520463469,1
297.5,308.6,1497,43.9,91,0,0,0,0,0,0,11.100000000000023,6.882004282880337,76.3902475399719,0
297.5,308.5,1530,38.5,93,0,0,0,0,0,0,11.0,6.168517175323559,67.85368892855915,0
297.4,308.4,1478,46.2,95,0,0,0,0,0,0,11.0,7.1506418706888,78.6570605775768,1
297.4,308.4,1328,61.8,98,0,0,0,0,0,0,11.0,8.594392190572524,94.53831409629777,0
297.4,308.3,1771,27.4,100,0,0,0,0,0,0,10.900000000000034,5.081568005083537,55.389091255410726,2
297.4,308.4,1564,35.0,105,0,0,0,0,0,0,11.0,5.7323593952501755,63.05595334775193,1
297.3,308.3,1461,41.5,108,0,0,0,0,0,0,11.0,6.349315832537652,69.84247415791417,2
297.4,308.3,1335,57.9,113,0,0,0,0,0,0,10.900000000000034,8.094470551606781,88.22972901251418,1
297.4,308.4,1441,46.8,116,0,0,0,0,0,0,11.0,7.062174621563711,77.68392083720083,1
297.3,308.3,1268,60.6,119,0,0,0,0,0,0,11.0,8.046749759198752,88.51424735118627,0
297.3,308.3,1697,27.4,121,0,0,0,0,0,0,11.0,4.8692382296029155,53.56162052563207,1
297.4,308.4,1421,46.0,124,0,0,0,0,0,0,11.0,6.84511151315168,75.29622664466848,0
297.4,308.5,1496,36.4,126,0,0,0,0,0,0,11.100000000000023,5.702451433188002,63.29721090838695,0
297.5,308.5,1375,55.6,128,0,0,0,0,0,0,11.0,8.005825278897989,88.06407806787787,0
297.4,308.5,1295,52.1,130,0,0,0,0,0,0,11.100000000000023,7.065389518045885,78.42582365030948,0
297.4,308.5,1643,33.8,132,0,0,0,0,0,0,11.100000000000023,5.815444048962114,64.55142894347959,0
297.5,308.6,1514,36.9,134,0,0,0,0,0,0,11.100000000000023,5.850336671367985,64.93873705218476,0
297.5,308.6,1671,29.4,136,0,0,0,0,0,0,11.100000000000023,5.144609297665573,57.10516320408798,0
297.5,308.6,1355,58.9,138,0,0,0,0,0,0,11.100000000000023,8.357631296222486,92.76970738806979,2
297.6,308.7,1365,50.6,143,0,0,0,0,0,0,11.099999999999966,7.232888766359781,80.28506530659332,0
297.5,308.7,1407,42.5,145,0,0,0,0,0,0,11.199999999999989,6.261979556767855,70.13417103579991,0
297.5,308.8,1455,46.1,147,0,0,0,0,0,0,11.300000000000011,7.024129934528739,79.37266826017483,1
297.5,308.8,1502,45.9,150,0,0,0,0,0,0,11.300000000000011,7.2195684135085605,81.58112307264682,0
297.5,308.8,1471,52.3,152,0,0,0,0,0,0,11.300000000000011,8.056436336547321,91.03773060298482,1
297.5,308.9,1581,30.4,155,0,0,0,0,0,0,11.399999999999977,5.033082758463135,57.37714344647963,0
297.5,308.8,1530,37.8,157,0,0,0,0,0,0,11.300000000000011,6.056362317590403,68.43689418877162,0
297.5,308.8,1312,50.3,159,0,0,0,0,0,0,11.300000000000011,6.910833631464778,78.09242003555207,0
297.4,308.6,1494,42.6,161,0,0,0,0,0,0,11.200000000000045,6.664825982737674,74.64605100666225,0
297.4,308.6,1528,29.1,163,0,0,0,0,0,0,11.200000000000045,4.6563429674446475,52.15104123538026,1
297.3,308.6,1688,29.4,166,0,0,0,0,0,0,11.300000000000011,5.196948231274379,58.725515013400546,2
297.3,308.5,1520,42.4,171,0,0,0,0,0,0,11.199999999999989,6.748978777951833,75.58856231306045,1
297.3,308.5,1664,28.9,174,0,0,0,0,0,0,11.199999999999989,5.0359311358023895,56.402428720986705,1
297.3,308.5,1514,44.5,177,0,0,0,0,0,0,11.199999999999989,7.055284061676838,79.01918149078051,0
297.3,308.5,1456,54.2,179,0,0,0,0,0,0,11.199999999999989,8.263980419218974,92.55658069525242,0
297.2,308.5,1494,39.6,181,0,0,0,0,0,0,11.300000000000011,6.19547204029136,70.00883405529244,0
297.2,308.4,1605,30.0,183,0,0,0,0,0,0,11.199999999999989,5.042256209011618,56.47326954093006,0
297.2,308.5,1353,46.5,185,0,0,0,0,0,0,11.300000000000011,6.588391033475835,74.44881867827701,1
297.2,308.5,1447,47.9,188,0,0,0,0,0,0,11.300000000000011,7.258262363025275,82.01836470218569,0
297.2,308.5,1588,40.4,190,0,0,0,0,0,0,11.300000000000011,6.718316833652797,75.91698022027668,0
297.2,308.5,1524,41.4,192,0,0,0,0,0,0,11.300000000000011,6.607146341617765,74.66075366028082,2
297.2,308.5,1611,31.6,197,0,0,0,0,0,0,11.300000000000011,5.3310314057295916,60.240654884744444,1
297.2,308.5,1604,34.9,200,0,0,0,0,0,0,11.300000000000011,5.862170003696506,66.24252104177059,1
297.1,308.5,1483,46.9,203,0,0,0,0,0,0,11.399999999999977,7.28354171191116,83.03237551578705,0
297.1,308.4,1543,39.6,205,0,0,0,0,0,0,11.299999999999955,6.398670253125547,72.3049738603184,0
297.1,308.5,1323,44.4,207,1,1,0,0,0,0,11.399999999999977,6.151364079434958,70.12555050555838,0
297.1,308.5,1555,36.2,0,0,0,0,0,0,0,11.399999999999977,5.8947797354407685,67.20048898402463,0
297.1,308.4,1583,31.9,2,0,0,0,0,0,0,11.299999999999955,5.288106778106043,59.75560659259804,0
297.2,308.5,1584,40.0,4,0,0,0,0,0,0,11.300000000000011,6.635043684381643,74.97599363351264,1
297.2,308.5,1766,25.8,7,0,0,0,0,0,0,11.300000000000011,4.771325258566034,53.91597542179624,0
297.2,308.6,1498,44.4,9,0,0,0,0,0,0,11.400000000000034,6.965036576714715,79.40141697454798,1
297.2,308.6,1413,49.8,12,0,0,0,0,0,0,11.400000000000034,7.368856896407147,84.00496861904172,0
297.3,308.6,1505,33.5,14,0,0,0,0,0,0,11.300000000000011,5.279708253745446,59.660703267323605,0
297.3,308.7,1438,46.2,16,0,0,0,0,0,0,11.399999999999977,6.95711976322767,79.31116530079528,2
297.3,308.7,1655,34.1,21,0,0,0,0,0,0,11.399999999999977,5.909911740055559,67.37299383663324,1
297.3,308.7,1451,43.8,24,0,0,0,0,0,0,11.399999999999977,6.655338372923832,75.87085745133153,1
297.3,308.7,1466,38.4,27,0,0,0,0,0,0,11.399999999999977,5.895135782608175,67.20454792173307,1
297.2,308.6,1774,23.0,30,0,0,0,0,0,0,11.400000000000034,4.272775448392358,48.709640111673025,0
297.2,308.6,1284,51.3,32,0,0,0,0,0,0,11.400000000000034,6.897806493927894,78.63499403077823,1
297.1,308.5,1425,40.0,35,0,0,0,0,0,0,11.399999999999977,5.969026041820606,68.04689687675477,0
297.2,308.6,1437,52.4,37,0,0,0,0,0,0,11.400000000000034,7.8852718968042375,89.89209962356857,0
297.2,308.6,1335,53.0,39,0,0,0,0,0,0,11.400000000000034,7.409446273491527,84.46768751780367,0
297.2,308.5,1471,41.7,41,0,0,0,0,0,0,11.300000000000011,6.4235830828685145,72.58648883641429,0
297.2,308.5,1364,54.0,43,0,0,0,0,0,0,11.300000000000011,7.713238283093659,87.15959259895844,1
297.1,308.5,1578,35.6,46,0,0,0,0,0,0,11.399999999999977,5.882820739406104,67.06415642922946,0
297.1,308.5,1712,32.1,48,0,0,0,0,0,0,11.399999999999977,5.754895086551928,65.60580398669184,0
297.1,308.5,1733,28.7,50,0,0,0,0,0,0,11.399999999999977,5.20845693236203,59.37640902892703,0
297.2,308.6,1652,32.1,52,0,0,0,0,0,0,11.400000000000034,5.553204838191463,63.30653515538287,0
297.2,308.6,1917,24.1,54,0,0,0,0,0,0,11.400000000000034,4.838021270601747,55.15344248486008,0
297.2,308.6,1444,41.1,56,0,0,0,0,0,0,11.400000000000034,6.214949914743617,70.85042902807744,1
297.1,308.6,1442,37.1,59,0,0,0,0,0,0,11.5,5.602318403342582,64.4266616384397,0
297.1,308.6,1717,31.3,61,0,0,0,0,0,0,11.5,5.627859551616266,64.72038484358707,1
297.1,308.7,1474,42.3,64,0,0,0,0,0,0,11.599999999999966,6.529297675661811,75.73985303767678,0
